NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
LOLIVE;JEAN;M;06/06/1910;CONSEILLER MUNICIPAL;14/03/1965;06/09/1968;DC;M;14/03/1965;06/09/1968;DC;PCF;NA;PANTIN;Commune;WIKIPEDIA
LOLIVE;JEAN;M;06/06/1910;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;PCF;NA;44e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
LOLIVE;JEAN;M;06/06/1910;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;PCF;NA;44e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
LOLIVE;JEAN;M;06/06/1910;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;PCF;NA;6e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
LOLIVE;JEAN;M;06/06/1910;DEPUTE;23/06/1968;06/09/1968;DC;NA;NA;NA;NA;PCF;NA;6e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;NA;NA;NA;NA;PS;NA;NEUILLY SUR MARNE;Canton;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;12/06/1995;10/03/2001;FM;M;12/06/1995;10/03/2001;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;CONSEILLER MUNICIPAL;26/03/2014;15/03/2020;FM;M;26/03/2014;15/03/2020;FM;PS;NA;NEUILLY SUR MARNE;Commune;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;PS;NA;13e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;SENATEUR;24/09/1995;20/09/2004;FM;NA;NA;NA;NA;PS;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
MAHEAS;JACQUES;M;10/09/1939;SENATEUR;26/09/2004;20/09/2011;FM;NA;NA;NA;NA;PS;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;13/03/1973;10/03/1977;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;CONSEILLER MUNICIPAL;12/06/1995;10/03/2001;FM;M;12/06/1995;25/10/1996;DM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;SENATEUR;26/04/1975;10/09/1977;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
MARSON;JAMES;M;01/11/1926;SENATEUR;25/09/1977;20/09/1986;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
NEIERTZ;VERONIQUE;F;06/11/1942;CONSEILLER REGIONAL;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;NA;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
NEIERTZ;VERONIQUE;F;06/11/1942;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NEIERTZ;VERONIQUE;F;06/11/1942;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NEIERTZ;VERONIQUE;F;06/11/1942;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NEIERTZ;VERONIQUE;F;06/11/1942;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;PS;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER DEPARTEMENTAL;20/04/1958;01/01/1959;NA;NA;NA;NA;NA;NA;NA;SEINE;Canton;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;NA;NA;NA;NA;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;NA;NA;NA;NA;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;CONSEILLER MUNICIPAL;12/06/1995;10/03/2001;FM;M;12/06/1995;18/01/1997;AU;NA;NA;DRANCY;Commune;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;PCF;NA;42e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;PCF;NA;42e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
NILES;MAURICE;M;12/09/1919;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER DEPARTEMENTAL;20/04/1958;01/03/1964;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Canton;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER DEPARTEMENTAL;08/03/1964;20/09/1970;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Canton;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Commune;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Commune;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Commune;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Commune;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;NA;NA;MONTREUIL;Commune;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;PCF;NA;45e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ODRU;LOUIS;M;09/12/1918;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;NA;NA;PANTIN OUEST;Canton;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;NA;NA;PANTIN OUEST;Canton;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;RPR;NA;LES LILAS;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;RPR;NA;LES LILAS;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;RPR;NA;LES LILAS;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;RPR;NA;LES LILAS;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;RPR;NA;LES LILAS;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;RPR;NA;PANTIN;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;RPR;NA;SEVRAN;Commune;WIKIPEDIA
OUDOT;JACQUES;M;15/06/1934;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;RPR;NA;6e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PS;NA;NOISY LE GRAND;Commune;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;PS;NA;NOISY LE GRAND;Commune;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;PS;NA;NOISY LE GRAND;Commune;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;DEPUTE;25/02/1996;20/05/1997;FM;NA;NA;NA;NA;PS;NA;13e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;PS;NA;13e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;DEPUTE;09/06/2002;01/06/2007;FM;NA;NA;NA;NA;PS;NA;13e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;DEPUTE;17/06/2007;10/06/2012;FM;NA;NA;NA;NA;PS;NA;13e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PAJON;MICHEL;M;30/06/1949;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;PS;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PANDRAUD;ROBERT;M;16/10/1928;CONSEILLER REGIONAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;PS;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
PANDRAUD;ROBERT;M;16/10/1928;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;RPR;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PANDRAUD;ROBERT;M;16/10/1928;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;RPR;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PANDRAUD;ROBERT;M;16/10/1928;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;RPR;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PANDRAUD;ROBERT;M;16/10/1928;DEPUTE;09/06/2002;01/06/2007;FM;NA;NA;NA;NA;UMP;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;ADJOINT;18/06/1995;10/03/2001;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;ADJOINT;11/03/2001;01/03/2008;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;ADJOINT;09/03/2008;20/03/2014;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;ADJOINT;23/03/2014;15/03/2020;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;CONSEILLER MUNICIPAL;20/03/2020;NA;NA;ADJOINT;20/03/2020;NA;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;DEPUTE;18/06/2017;10/06/2022;FM;NA;NA;NA;NA;GDR;NA;2e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PEU;STEPHANE;M;24/07/1962;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;GDR;NA;2e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PIERNA;LOUIS;M;16/01/1933;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;STAINS;Commune;WIKIPEDIA
PIERNA;LOUIS;M;16/01/1933;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;STAINS;Commune;WIKIPEDIA
PIERNA;LOUIS;M;16/01/1933;CONSEILLER MUNICIPAL;19/03/1989;01/03/1993;DM;M;19/03/1989;01/03/1993;DM;PCF;NA;STAINS;Commune;WIKIPEDIA
PIERNA;LOUIS;M;16/01/1933;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
PIERNA;LOUIS;M;16/01/1933;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
POCHON;ELISABETH;F;19/04/1955;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;NA;NA;VILLEMONBLE;Commune;WIKIPEDIA
POCHON;ELISABETH;F;19/04/1955;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;NA;NA;VILLEMONBLE;Commune;WIKIPEDIA
POCHON;ELISABETH;F;19/04/1955;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;NA;NA;NA;NA;NA;NA;VILLEMONBLE;Commune;WIKIPEDIA
POCHON;ELISABETH;F;19/04/1955;CONSEILLER MUNICIPAL;20/03/2020;NA;NA;NA;NA;NA;NA;NA;NA;VILLEMONBLE;Commune;WIKIPEDIA
POCHON;ELISABETH;F;19/04/1955;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;PS;NA;8e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;VP;01/01/1998;10/03/2001;FM;PS;NA;LIVRY GARGAN;Canton;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER DEPARTEMENTAL;11/03/2001;01/03/2008;FM;VP;11/03/2001;01/03/2008;FM;PS;NA;LIVRY GARGAN;Canton;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER DEPARTEMENTAL;09/03/2008;15/07/2012;DM;VP;09/03/2008;15/07/2012;DM;PS;NA;LIVRY GARGAN;Canton;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PS;NA;LIVRY GARGAN;Commune;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;PS;NA;LIVRY GARGAN;Commune;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;1er ADJOINT;09/03/2008;20/03/2014;FM;PS;NA;LIVRY GARGAN;Commune;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;NA;NA;NA;NA;PS;NA;LIVRY GARGAN;Commune;WIKIPEDIA
POPELIN;PASCAL;M;27/02/1967;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;PS;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;29/03/2003;DM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
RALITE;JACK;M;14/05/1928;CONSEILLER REGIONAL;16/03/1986;20/03/1992;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
RALITE;JACK;M;14/05/1928;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;PCF;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RALITE;JACK;M;14/05/1928;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RALITE;JACK;M;14/05/1928;SENATEUR;24/09/1995;20/09/2004;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
RALITE;JACK;M;14/05/1928;SENATEUR;26/09/2004;20/09/2011;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;UMP;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;UMP;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;UMP;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;UMP;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;ADJOINT;23/03/2014;20/06/2017;NA;LR;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;CONSEILLER MUNICIPAL;20/03/2020;NA;NA;NA;NA;NA;NA;LR;NA;AULNAY SOUS BOIS;Commune;WIKIPEDIA
RAMADIER;ALAIN;M;08/07/1958;DEPUTE;18/06/2017;10/06/2022;FM;NA;NA;NA;NA;LR;NA;10e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;RPR;NA;RAINCY;Commune;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;UMP;NA;RAINCY;Commune;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;UMP;NA;RAINCY;Commune;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;RPR;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;RPR;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;RPR;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
RAOULT;ERIC;M;19/06/1955;DEPUTE;09/06/2002;01/06/2007;FM;NA;NA;NA;NA;UMP;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
