NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
TARDITO;JEAN;M;19/12/1933;DEPUTE;25/05/1997;01/07/1998;DM;NA;NA;NA;NA;PCF;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TASSY;MARCEL;M;27/12/1932;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;PCF;NA;9e CANTON MARSEILLE;Canton;WIKIPEDIA
TASSY;MARCEL;M;27/12/1932;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;8e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TASSY;MARCEL;M;27/12/1932;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;ADJOINT;06/03/1983;10/03/1989;FM;PCF;NA;MARSEILLE;Commune;WIKIPEDIA
TASSY;MARCEL;M;27/12/1932;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;Ma;19/03/1989;10/06/1995;FM;PCF;NA;13e ARRONDISSEMENT MARSEILLE;Commune;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;19/07/2002;10/06/2007;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;DEPUTE;11/06/2017;20/06/2022;FM;NA;NA;NA;NA;UMP;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER DEPARTEMENTAL;21/03/1982;01/03/1985;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE SAINTE MARGUERITE;Canton;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE SAINTE MARGUERITE;Canton;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE SAINTE MARGUERITE;Canton;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;UMP;NA;MAZARGUES;Canton;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;Ma;18/06/1995;10/03/2001;FM;UMP;NA;5e SECTEUR MARSEILLE;Commune;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;Ma;11/03/2001;01/03/2008;FM;UMP;NA;5e SECTEUR MARSEILLE;Commune;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;Ma;09/03/2008;20/03/2014;FM;UMP;NA;5e SECTEUR MARSEILLE;Commune;WIKIPEDIA
TEISSIER;GUY;M;04/04/1945;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;Ma;06/03/1983;10/03/1989;FM;UMP;NA;5e SECTEUR MARSEILLE;Commune;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;DEPUTE;19/07/2002;10/06/2007;FM;NA;NA;NA;NA;UMP;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;UMP;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;LR;NA;2e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER DEPARTEMENTAL;25/09/1988;10/03/1994;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE SAINT GINIEZ;Canton;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;NA;NA;NA;NA;UMP;NA;MARSEILLE SAINT GINIEZ;Canton;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;Ma;18/06/1995;10/03/2001;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;Ma;11/03/2001;01/03/2008;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;Ma;09/03/2008;20/03/2014;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
TIAN;DOMINIQUE;M;14/12/1959;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;1er ADJOINT;23/03/2014;10/03/2020;FM;LR;NA;MARSEILLE;Commune;WIKIPEDIA
TOGA;MAURICE;M;22/03/1927;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;RPR;NA;BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VACHET;LEON;M;29/12/1932;CONSEILLER REGIONAL;16/03/1986;20/03/1992;FM;NA;NA;NA;NA;UMP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VACHET;LEON;M;29/12/1932;CONSEILLER REGIONAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;UMP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VACHET;LEON;M;29/12/1932;CONSEILLER REGIONAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;UMP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VACHET;LEON;M;29/12/1932;CONSEILLER REGIONAL;21/03/2004;10/03/2010;FM;NA;NA;NA;NA;UMP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VACHET;LEON;M;29/12/1932;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;UDF;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VACHET;LEON;M;29/12/1932;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;UMP;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VACHET;LEON;M;29/12/1932;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;UMP;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VACHET;LEON;M;29/12/1932;DEPUTE;19/07/2002;10/06/2007;FM;NA;NA;NA;NA;UMP;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VALLET;ANDRE;M;29/01/1935;SENATEUR;24/09/1989;20/09/1998;FM;NA;NA;NA;NA;NA;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VALLET;ANDRE;M;29/01/1935;SENATEUR;27/09/1998;20/09/2008;FM;NA;NA;NA;NA;NA;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VALLET;ANDRE;M;29/01/1935;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;UDF;NA;SALON DE PROVENCE;Commune;WIKIPEDIA
VALLET;ANDRE;M;29/01/1935;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;UDF;NA;SALON DE PROVENCE;Commune;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER REGIONAL;15/03/1998;10/03/2004;FM;P;15/03/1998;10/03/2004;FM;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER REGIONAL;20/03/2004;01/03/2010;FM;P;20/03/2004;01/03/2010;FM;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER REGIONAL;10/03/2010;01/12/2015;FM;P;10/03/2010;01/12/2015;FM;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;SOC;NA;ARLES;Commune;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;SOC;NA;ARLES;Commune;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;SOC;NA;ARLES;Commune;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;15/03/1998;CUMUL;SOC;NA;ARLES;Commune;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;SOC;NA;ARLES OUEST;Canton;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;SOC;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;SOC;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;SOC;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;SOC;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAUZELLE;MICHEL;M;15/08/1944;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;SOC;NA;16e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;ADJOINT;06/03/1983;10/03/1989;FM;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;04/05/1990;10/06/1995;FM;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;19/06/2005;NA;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER MUNICIPAL;23/03/2014;18/09/2016;DC;NA;NA;NA;NA;PCF;NA;PORT DE BOUC;Commune;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER DEPARTEMENTAL;25/09/1988;10/03/1994;FM;NA;NA;NA;NA;PCF;NA;MARTIGUES OUEST;Canton;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;CONSEILLER DEPARTEMENTAL;20/03/1994;12/10/1997;AU;VP;20/03/1994;12/10/1997;AU;PCF;NA;MARTIGUES OUEST;Canton;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;PCF;NA;13e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;DEPUTE;19/07/2002;10/06/2007;FM;NA;NA;NA;NA;PCF;NA;13e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VAXES;MICHEL;M;14/11/1940;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;PCF;NA;13e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;SOC;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;1er ADJOINT;06/03/1983;01/06/1987;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;02/06/1987;10/03/1989;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;01/04/2022;AU;SOC;NA;GRANS;Commune;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER REGIONAL;01/01/1989;20/03/1992;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER REGIONAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VIDAL;YVES;M;27/11/1946;CONSEILLER REGIONAL;21/03/2004;10/03/2010;FM;VP;21/03/2004;10/03/2010;FM;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VIGOUROUX;ROBERT;M;21/03/1923;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;17/05/1986;10/03/1989;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
VIGOUROUX;ROBERT;M;21/03/1923;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
VIGOUROUX;ROBERT;M;21/03/1923;SENATEUR;24/09/1989;20/09/1998;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
VIGOUROUX;ROBERT;M;21/03/1923;CONSEILLER DEPARTEMENTAL;01/10/1967;30/09/1973;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE MONTOLIVET;Canton;WIKIPEDIA
VIGOUROUX;ROBERT;M;21/03/1923;CONSEILLER DEPARTEMENTAL;19/03/1976;20/03/1982;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE SAINT LAMBERT;Canton;WIKIPEDIA
ZULESI;JEAN MARC;M;06/06/1988;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LREM;NA;8e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ZULESI;JEAN MARC;M;06/06/1988;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LREM;NA;8e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
JOISSAINS;ALAIN;M;30/06/1942;CONSEILLER MUNICIPAL;29/06/1978;01/03/1983;FM;M;29/06/1978;01/03/1983;FM;RAD;NA;AIX EN PROVENCE;Commune;WIKIPEDIA
PERROT;JACQUES;M;01/09/1926;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;COM;NA;ARLES;Commune;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;COM;NA;ARLES;Commune;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;COM;NA;ARLES;Commune;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;COM;NA;ARLES;Commune;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER DEPARTEMENTAL;18/03/1979;01/03/1985;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;MAITRON
PERROT;JACQUES;M;01/09/1926;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;VP;10/03/1985;20/03/1992;FM;COM;NA;ARLES OUEST;Canton;MAITRON
TOESCHI;PAOLO;M;01/01/1955;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;20/03/1998;10/03/2001;FM;SOC;NA;ARLES;Commune;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;COM;NA;ARLES;Commune;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;COM;NA;ARLES;Commune;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;COM;NA;ARLES;Commune;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;COM;NA;ARLES;Commune;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER DEPARTEMENTAL;15/03/1997;01/03/1998;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER DEPARTEMENTAL;10/03/1998;20/03/2004;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER DEPARTEMENTAL;28/03/2004;20/03/2011;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER DEPARTEMENTAL;27/03/2011;29/03/2015;FM;NA;NA;NA;NA;COM;NA;ARLES OUEST;Canton;WIKIPEDIA
SCHIAVETTI;HERVE;M;06/07/1956;CONSEILLER REGIONAL;22/03/1992;15/03/1998;FM;NA;NA;NA;NA;COM;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
DE CAROLIS;PATRICK;M;19/11/1953;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;HORIZONS;NA;ARLES;Commune;WIKIPEDIA
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;29/04/1945;10/10/1947;FM;NA;NA;NA;NA;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;17/10/1949;20/04/1953;FM;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SFIO;NA;LA CIOTAT;Commune;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER DEPARTEMENTAL;07/10/1951;10/04/1958;FM;NA;NA;NA;NA;SFIO;NA;LA CIOTAT;Canton;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER DEPARTEMENTAL;20/04/1958;01/03/1964;FM;P;20/04/1958;01/01/1961;NA;SFIO;NA;LA CIOTAT;Canton;MAITRON
GRAILLE;JEAN;M;18/05/1907;CONSEILLER DEPARTEMENTAL;08/03/1964;20/09/1973;FM;NA;NA;NA;NA;SFIO;NA;LA CIOTAT;Canton;MAITRON
ROMAND;GEORGES;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/05/1979;NA;M;13/03/1977;01/05/1979;NA;COM;NA;LA CIOTAT;Commune;WIKIPEDIA
ROMAND;GEORGES;M;NA;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;COM;NA;LA CIOTAT;Canton;WIKIPEDIA
PERRIMOND;LOUIS;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/06/1979;01/03/1983;FM;COM;NA;LA CIOTAT;Commune;WIKIPEDIA
PERRIMOND;LOUIS;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;COM;NA;LA CIOTAT;Commune;WIKIPEDIA
SANNA;ROSY;F;01/01/1940;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;COM;NA;LA CIOTAT;Commune;PRESSE
SANNA;ROSY;F;01/01/1940;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;COM;NA;LA CIOTAT;Commune;PRESSE
SANNA;ROSY;F;01/01/1940;CONSEILLER REGIONAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;COM;NA;BOUCHES DU RHONE;Departement;PRESSE
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;DVD;NA;MARIGNANE;Commune;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;DVD;NA;MARIGNANE;Canton;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;DVD;NA;MARIGNANE;Canton;WIKIPEDIA
DELEUIL;LAURENS;M;08/11/1918;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;DVD;NA;MARIGNANE;Canton;WIKIPEDIA
SIMONPIERI;DANIEL;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;FN;NA;MARIGNANE;Commune;WIKIPEDIA
SIMONPIERI;DANIEL;M;NA;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;FN;NA;MARIGNANE;Commune;WIKIPEDIA
SIMONPIERI;DANIEL;M;NA;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;FN;NA;MARIGNANE;Commune;WIKIPEDIA
