"Elu_IdIndividu","NomDeNaissance","NomMarital1","NomMarital2","Prenom","Prénom2","Prénom3","Dit","Sexe","DateNaissance","DateDeces","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","CodeTerritoire","NomTerritoire"
"EUR_0001194","NORDMANN",NULL,NULL,"JEAN THOMAS",NULL,NULL,NULL,"M","1946-02-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2002-06-17","2004-06-12","","0","UNIQUE"
"EUR_0002204","BEBEAR",NULL,NULL,"JEAN PIERRE",NULL,NULL,NULL,"M","1942-09-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2002-06-28","2004-07-19","","0","UNIQUE"
"EUR_0002061","STIRBOIS",NULL,NULL,"MARIE FRANCE",NULL,NULL,NULL,"F","1944-11-11","2006-04-16","REPRESENTANT AU PARLEMENT EUROPEEN","2003-04-11","2004-06-12","FM","0","UNIQUE"
"EUR_0026190","DUTHU",NULL,NULL,"MARIE FRANCOISE",NULL,NULL,NULL,"F","1946-10-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-02-03","2004-06-12","FM","0","UNIQUE"
"RNE_1048123","SAIFI",NULL,NULL,"TOKIA",NULL,NULL,NULL,"F","1959-07-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_1519893","BOURLANGES",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1946-07-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-12-31","DEMISSION","1","NORD OUEST"
"RNE_0173269","HENIN",NULL,NULL,"JACKY",NULL,NULL,NULL,"M","1960-11-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0276787","DOUAY",NULL,NULL,"BRIGITTE",NULL,NULL,NULL,"F","1947-02-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0836476","PEILLON",NULL,NULL,"VINCENT",NULL,NULL,NULL,"M","1960-07-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0007014","LIENEMANN",NULL,NULL,"MARIE NOELLE",NULL,NULL,NULL,"F","1951-07-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0002553","COTTIGNY",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1950-09-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0042710","GAUZES",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1947-10-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0000328","WEBER",NULL,NULL,"HENRI",NULL,NULL,NULL,"M","1944-06-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0000055","LANG",NULL,NULL,"CARL",NULL,NULL,NULL,"M","1957-09-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"RNE_0000033","FLAUTRE",NULL,NULL,"HELENE",NULL,NULL,NULL,"F","1958-07-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","1","NORD OUEST"
"EUR_0028212","SIMONOT",NULL,NULL,"CHANTAL",NULL,NULL,NULL,"F","1962-09-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2004-09-30","DEMISSION","1","NORD OUEST"
"EUR_0028179","BACHELOT NARQUIN",NULL,NULL,"ROSELYNE",NULL,NULL,NULL,"F","1946-12-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-05-17","NOMME AU GOUVERNEMENT","2","OUEST"
"RNE_0000064","MORILLON",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1935-10-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0000071","POIGNANT",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1945-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","2","OUEST"
"RNE_0526701","LE FOLL",NULL,NULL,"STEPHANE",NULL,NULL,NULL,"M","1960-02-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","2","OUEST"
"RNE_0004969","GUELLEC",NULL,NULL,"AMBROISE",NULL,NULL,NULL,"M","1941-03-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0824956","REYNAUD",NULL,NULL,"MARIE LINE",NULL,NULL,NULL,"F","1954-07-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-06-25","DEPUTE NATIONAL","2","OUEST"
"RNE_0837985","AUBERT",NULL,NULL,"MARIE HELENE",NULL,NULL,NULL,"F","1955-11-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0027702","VAUGRENARD",NULL,NULL,"YANNICK",NULL,NULL,NULL,"M","1950-06-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0007513","VERGNAUD",NULL,NULL,"BERNADETTE",NULL,NULL,NULL,"F","1950-09-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0001083","DE VILLIERS",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1949-03-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","2","OUEST"
"RNE_0001786","GRIESBECK",NULL,NULL,"NATHALIE",NULL,NULL,NULL,"F","1956-05-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0016024","HAMON",NULL,NULL,"BENOIT",NULL,NULL,NULL,"M","1967-06-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0016800","BEAUPUY",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1943-11-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0584032","TRAUTMANN",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1951-01-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0045374","MOSCOVICI",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1957-09-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-06-25","DEPUTE NATIONAL","3","EST"
"RNE_0000044","HAZAN",NULL,NULL,"ADELINE",NULL,NULL,NULL,"F","1956-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2008-05-17","DEMISSION","3","EST"
"RNE_0000024","DAUL",NULL,NULL,"JOSEPH",NULL,NULL,NULL,"M","1947-04-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0000048","ISLER BEGUIN",NULL,NULL,"MARIE ANNE",NULL,NULL,NULL,"F","1956-06-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","3","EST"
"RNE_0000041","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","3","EST"
"RNE_0000062","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1953-01-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","3","EST"
"RNE_0962324","ARIF",NULL,NULL,"KADER",NULL,NULL,NULL,"M","1959-07-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0837989","CASTEX",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1956-02-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0046275","NAVARRO",NULL,NULL,"ROBERT",NULL,NULL,NULL,"M","1952-05-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2008-10-07","SENATEUR NATIONAL","4","SUD OUEST"
"RNE_0165355","LAPERROUZE",NULL,NULL,"ANNE",NULL,NULL,NULL,"F","1956-07-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0837987","CAVADA",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1940-02-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000069","PATRIE",NULL,NULL,"BEATRICE",NULL,NULL,NULL,"F","1957-05-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000054","LAMASSOURE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1944-02-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000029","DE VEYRAC",NULL,NULL,"CHRISTINE",NULL,NULL,NULL,"F","1959-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000061","MARTINEZ",NULL,NULL,"JEAN CLAUDE",NULL,NULL,NULL,"M","1945-07-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000067","ONESTA",NULL,NULL,"GERARD",NULL,NULL,NULL,"M","1960-08-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","4","SUD OUEST"
"RNE_0000015","CARLOTTI",NULL,NULL,"MARIE ARLETTE",NULL,NULL,NULL,"F","1952-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0000087","FLEURY VLASTO",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1946-08-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0000073","ROCARD",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1930-08-23","2016-07-02","REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-01-31","DEMISSION","5","SUD EST"
"RNE_0000020","CORNILLET",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1951-07-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0838000","VATANEN",NULL,NULL,"ARI",NULL,NULL,NULL,"M","1952-04-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-01-31","DV","5","SUD EST"
"RNE_1501530","GROSSETETE",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1946-05-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0837982","LOUIS",NULL,NULL,"PATRICK",NULL,NULL,NULL,"M","1955-10-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0837999","SCHENARDI",NULL,NULL,"LYDIA",NULL,NULL,NULL,"F","1952-06-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0341305","BONO",NULL,NULL,"GUY",NULL,NULL,NULL,"M","1953-04-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0837980","LE PEN",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1928-06-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0837981","GIBAULT",NULL,NULL,"CLAIRE",NULL,NULL,NULL,"F","1945-10-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0183490","ROURE",NULL,NULL,"MARTINE",NULL,NULL,NULL,"F","1948-09-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0471665","BENNAHMIAS",NULL,NULL,"JEAN LUC",NULL,NULL,NULL,"M","1954-12-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","5","SUD EST"
"RNE_0821668","FOURTOU",NULL,NULL,"JANELLY",NULL,NULL,NULL,"F","1939-02-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","6","MASSIF CENTRAL CENTRE"
"RNE_0000047","HORTEFEUX",NULL,NULL,"BRICE",NULL,NULL,NULL,"M","1958-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2005-06-10","NOMME AU GOUVERNEMENT","6","MASSIF CENTRAL CENTRE"
"RNE_0000027","DESCAMPS",NULL,NULL,"MARIE HELENE",NULL,NULL,NULL,"F","1938-07-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","6","MASSIF CENTRAL CENTRE"
"RNE_0000043","GUY QUINT",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1949-09-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","6","MASSIF CENTRAL CENTRE"
"RNE_0042279","LAIGNEL",NULL,NULL,"ANDRE",NULL,NULL,NULL,"M","1942-12-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","6","MASSIF CENTRAL CENTRE"
"RNE_1174433","BOURZAI",NULL,NULL,"BERNADETTE",NULL,NULL,NULL,"F","1945-05-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2008-09-30","SENATEUR NATIONAL","6","MASSIF CENTRAL CENTRE"
"RNE_1501533","BERES",NULL,NULL,"PERVENCHE",NULL,NULL,NULL,"F","1957-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000021","COUTEAUX",NULL,NULL,"PAUL",NULL,NULL,NULL,"M","1956-07-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","FM","7","ILE DE FRANCE"
"RNE_0336711","SCHAPIRA",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1944-12-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0834072","LE PEN",NULL,NULL,"MARINE",NULL,NULL,NULL,"F","1968-08-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0838005","FONTAINE",NULL,NULL,"NICOLE",NULL,NULL,NULL,"F","1942-01-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0838003","GAUBERT",NULL,NULL,"PATRICK",NULL,NULL,NULL,"M","1948-07-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0028517","LEHIDEUX",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1944-09-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0336718","TOUBON",NULL,NULL,"JACQUES",NULL,NULL,NULL,"M","1941-06-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000077","SAVARY",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1954-12-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000058","LIPIETZ",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1947-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000032","FERREIRA",NULL,NULL,"ANNE",NULL,NULL,NULL,"F","1961-03-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000088","WURTZ",NULL,NULL,"FRANCIS",NULL,NULL,NULL,"M","1948-01-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000026","DE SARNEZ",NULL,NULL,"MARIELLE",NULL,NULL,NULL,"F","1951-03-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000028","DESIR",NULL,NULL,"HARLEM",NULL,NULL,NULL,"M","1959-11-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","7","ILE DE FRANCE"
"RNE_0000081","SUDRE",NULL,NULL,"MARGIE",NULL,NULL,NULL,"F","1943-10-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2009-06-06","","8","OUTRE MER"
"RNE_0000398","VERGES",NULL,NULL,"PAUL",NULL,NULL,NULL,"M","1925-03-05","2016-11-12","REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-10-04","DEMISSION","8","OUTRE MER"
"RNE_0870229","FRUTEAU",NULL,NULL,"JEAN CLAUDE",NULL,NULL,NULL,"M","1947-06-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-06-13","2007-06-25","DEPUTE NATIONAL","8","OUTRE MER"
"PLM_1528619","POIGNANT",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1949-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","2","OUEST"
"PLM_1528177","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","3","EST"
"RNE_1509740","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1955-10-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","3","EST"
"RNE_0838000","VATANEN",NULL,NULL,"ARI",NULL,NULL,NULL,"M","1952-04-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","5","SUD EST"
"PLM_1528581","LAIGNEL",NULL,NULL,"ANDRE",NULL,NULL,NULL,"M","1942-10-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","6","MASSIF CENTRAL CENTRE"
"PLM_1530064","COUTEAUX",NULL,NULL,"PAUL MARIE",NULL,NULL,NULL,"M","1956-07-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-07-20","2009-07-19","","7","ILE DE FRANCE"
"RNE_0831396","LE RACHINEL",NULL,NULL,"FERNAND",NULL,NULL,NULL,"M","1942-06-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2004-10-01","2009-06-06","","1","NORD OUEST"
"RNE_0770065","AUDY",NULL,NULL,"JEAN PIERRE",NULL,NULL,NULL,"M","1952-06-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2005-06-11","2009-06-06","FM","6","MASSIF CENTRAL CENTRE"
"RNE_0004604","MORIN CHARTIER",NULL,NULL,"ELISABETH",NULL,NULL,NULL,"F","1947-10-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2007-05-18","2009-06-06","","2","OUEST"
"RNE_0641835","LEFRANCOIS",NULL,NULL,"ROSELYNE",NULL,NULL,NULL,"F","1950-06-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2007-06-26","2009-06-06","","2","OUEST"
"RNE_0267965","PRIBETICH",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1956-12-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2007-06-26","2009-06-06","","3","EST"
"RNE_0867262","NERIS",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1962-06-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2007-06-26","2009-06-06","","8","OUTRE MER"
"RNE_0823678","DE GRANDMAISON",NULL,NULL,"MADELEINE",NULL,NULL,NULL,"F","1938-01-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2007-10-05","2009-06-06","","8","OUTRE MER"
"RNE_0004997","FOURE",NULL,NULL,"BRIGITTE",NULL,NULL,NULL,"F","1955-08-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2008-01-01","2009-06-06","","1","NORD OUEST"
"RNE_0154673","BOURSIER MOUGENOT",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1953-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2008-05-18","2009-06-06","FM","3","EST"
"RNE_0164294","DENANOT",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1944-04-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2008-10-01","2009-06-06","","6","MASSIF CENTRAL CENTRE"
"RNE_0799238","TEYCHENNE",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1957-07-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2008-10-08","2009-06-06","","4","SUD OUEST"
"RNE_0021524","SOULAGE",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1948-10-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-02-01","2009-06-06","FM","5","SUD EST"
"RNE_1177445","LEPAGE",NULL,NULL,"CORINNE",NULL,NULL,NULL,"F","1951-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0010326","RIQUET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-09-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","1","NORD OUEST"
"RNE_1048123","SAIFI",NULL,NULL,"TOKIA",NULL,NULL,NULL,"F","1959-07-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0000033","FLAUTRE",NULL,NULL,"HELENE",NULL,NULL,NULL,"F","1958-07-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0034076","PARGNEAUX",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1957-03-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0173269","HENIN",NULL,NULL,"JACKY",NULL,NULL,NULL,"M","1960-11-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0443809","GRELIER MENANTEAU",NULL,NULL,"ESTELLE",NULL,NULL,NULL,"F","1973-06-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-06-20","ELUE DEPUTEE","1","NORD OUEST"
"RNE_0801251","GRUNY",NULL,NULL,"PASCALE",NULL,NULL,NULL,"F","1960-02-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2010-12-13","DEVENUE DEPUTEE NATIONALE","1","NORD OUEST"
"RNE_0042710","GAUZES",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1947-10-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0834072","LE PEN",NULL,NULL,"MARINE",NULL,NULL,NULL,"F","1968-08-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","1","NORD OUEST"
"RNE_0641711","KIIL NIELSEN",NULL,NULL,"NICOLE",NULL,NULL,NULL,"F","1949-08-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0001083","DE VILLIERS",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1949-03-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0007513","VERGNAUD",NULL,NULL,"BERNADETTE",NULL,NULL,NULL,"F","1950-09-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0060370","CADEC",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1953-06-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0004604","MORIN CHARTIER",NULL,NULL,"ELISABETH",NULL,NULL,NULL,"F","1947-10-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0016394","BECHU",NULL,NULL,"CHRISTOPHE",NULL,NULL,NULL,"M","1974-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2011-01-01","DEMISSION","2","OUEST"
"RNE_1177448","JADOT",NULL,NULL,"YANNICK",NULL,NULL,NULL,"M","1967-07-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","2","OUEST"
"RNE_0526701","LE FOLL",NULL,NULL,"STEPHANE",NULL,NULL,NULL,"M","1960-02-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2012-05-15","AU","2","OUEST"
"RNE_1177447","GOULARD",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1964-12-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","2","OUEST"
"RNE_1177452","HOANG NGOC",NULL,NULL,"LIEM",NULL,NULL,NULL,"M","1964-12-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_1177450","BELIER",NULL,NULL,"SANDRINE",NULL,NULL,NULL,"F","1973-09-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_1177451","DANJEAN",NULL,NULL,"ARNAUD",NULL,NULL,NULL,"M","1971-02-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","","3","EST"
"RNE_0000062","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1953-01-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2014-05-24","FM","3","EST"
"RNE_1177453","KAHN",NULL,NULL,"JEAN FRANCOIS",NULL,NULL,NULL,"M","1938-06-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2009-06-07","2009-07-08","DV","3","EST"
